"","Bas","Bmem","Bnv","CD4mem","CD4nv","CD8mem","CD8nv","Eos","Mono","Neu","NK","Treg"
"cg17211761",0.978626800417773,0.96535029625542,0.965012643740647,0.977961890772694,0.977287657808219,0.969594307239337,0.969302478318546,0.97992337021866,0.981572412825909,0.983343103130328,0.0277112715690336,0.954985520886203
"cg27309871",0.983695591636634,0.974477998301945,0.979081985130638,0.972425832609665,0.981528773303547,0.791296053607208,0.976810546116662,0.984653225741241,0.98625741307233,0.98533189533724,0.0261350792250396,0.978540614293994
"cg11335172",0.968560926270292,0.989407487891821,0.98881576751446,0.972252236725437,0.988508214728288,0.567615223046944,0.982172822168189,0.983988304716747,0.99003300646804,0.9826594720613,0.0231266998986513,0.986198205574501
"cg26275360",0.977830805712672,0.915912583067226,0.979124949544228,0.946141112393247,0.98233263360093,0.896134428390964,0.980282440964517,0.981689098829013,0.981393022661104,0.982370109282659,0.0369087278506783,0.968754894255043
"cg13292607",0.949258064289418,0.905565783591307,0.948892377547599,0.940370453895953,0.96064108308874,0.94364295472734,0.966571567908821,0.955245526694014,0.975903894894206,0.964825422942066,0.0337069226785706,0.912760031986176
"cg02195105",0.977934181830195,0.965481729900045,0.976809630991334,0.973930143807119,0.978563671934761,0.754997173032834,0.977007273691815,0.980552183827384,0.981265233266228,0.980949037607427,0.0517463521353001,0.969360885186601
"cg09261289",0.986373453402939,0.98290063748195,0.985463019511493,0.971104732072658,0.984456355726097,0.751914525208063,0.979148205019856,0.987019177176558,0.9871443524111,0.98715367776376,0.0582153813446477,0.977854706515817
"cg00594040",0.813161750751323,0.985090607778659,0.987219154299756,0.84935209134046,0.983085854690127,0.641680611078185,0.94553501574834,0.956867930499575,0.989249834815434,0.985553095186813,0.0154309963325302,0.951076688488006
"cg13995453",0.979296778947687,0.974341200906205,0.977985524536184,0.901834165747914,0.978303335904464,0.536452150848146,0.978368538415469,0.980374792061265,0.985581321288593,0.985035795859144,0.0348773090461132,0.96570838124406
"cg24410690",0.976686035287733,0.967836774919138,0.974378249680092,0.979335947152479,0.979935756094354,0.978656624673728,0.980758164332824,0.980153392171834,0.984600300726907,0.980891571397011,0.0747373739669622,0.97448683209698
"cg15241779",0.980541061048675,0.928359663180111,0.982138528391154,0.905843305224797,0.977039570165776,0.629197802244095,0.964558471029982,0.980128405843233,0.980873264807396,0.972520869148568,0.0389375767837663,0.95148002287688
"cg14200211",0.969040292844181,0.953468695797696,0.961458461589912,0.964007977894086,0.971556719640891,0.869953612988379,0.973171432887696,0.97436317403104,0.982075351493805,0.982153768105259,0.0670205763425665,0.974468665826359
"cg20657709",0.983580878042606,0.983825403157628,0.983550215875885,0.973302794897977,0.980793717333259,0.482011892710223,0.972181791863219,0.984051580072277,0.981171711727001,0.977761131674158,0.0472242630934595,0.981342183079546
"cg00805874",0.920507945409663,0.993233482096018,0.991883977909422,0.973532673617329,0.988605730834167,0.559112612973943,0.782983836917433,0.844645422118087,0.986131865783808,0.985323964861822,0.0223074676811988,0.985616023146074
"cg08326410",0.977213908719714,0.980159132885846,0.984995219424181,0.972683197778678,0.980876219596775,0.917508178412577,0.979016135408391,0.986708190274791,0.986321041315921,0.981880729068706,0.0828547787959062,0.982015783283831
"cg01416168",0.981459915211351,0.975099246506746,0.982233360369804,0.976209120712987,0.982321830808731,0.906756593967037,0.983850456458975,0.983582288531779,0.986767918270926,0.985788826153321,0.0861067122606479,0.97331403755486
"cg16316183",0.895222652005863,0.970796418317948,0.983936113110551,0.981926283097396,0.984731621739469,0.972032939439038,0.983747634861762,0.938761666023577,0.967547832036415,0.810348863574583,0.0564777851826048,0.981718156529015
"cg10796068",0.952468348162598,0.832989019709704,0.980504945281274,0.947714700280587,0.981700757879644,0.665372507873765,0.974541571228857,0.978483606197385,0.984378858711066,0.982244919933381,0.0433691872839296,0.969002642296068
"cg06202778",0.972747871378761,0.973829342963299,0.987484346285271,0.842508760642529,0.982121695534214,0.348153186882873,0.931667890881989,0.976866111925272,0.912328238639012,0.95203455021438,0.0173579790108905,0.97802300097265
"cg27274718",0.977868392834459,0.978779644851857,0.981173923812735,0.980024281164338,0.981726219358216,0.9751614155546,0.983587495772174,0.977577226018381,0.976284578304854,0.973066195172425,0.0910989259758844,0.981535129247216
"cg12500857",0.660574123456576,0.802241548534523,0.957862830521756,0.970342058256943,0.968234878210385,0.97159045881921,0.972014657004702,0.972822314838403,0.982551993373957,0.982095983890458,0.0299869823553755,0.970721264737735
"cg01940139",0.984760156770356,0.978060726793085,0.983596412916745,0.820825482124789,0.971024166294866,0.372903690652081,0.968709668226811,0.983211977655435,0.986512909935821,0.984534364363606,0.034508974862668,0.937855706038129
"cg15757195",0.862154593638481,0.943582096425324,0.982690537036265,0.782088192603431,0.981886836007411,0.54830385634092,0.962690052276347,0.972446909461791,0.977842529801164,0.973099180314585,0.027111983005044,0.950796864759451
"cg01806427",0.818653733753038,0.967644834052606,0.983661456868574,0.920285987293487,0.979478801392539,0.642474926870507,0.947530299763521,0.964947031762786,0.81490688735134,0.935762436383866,0.0243514945088468,0.970881058239853
"cg21474838",0.982909255777149,0.975618425799322,0.98586619533644,0.797984806877698,0.954104533164512,0.375339572821194,0.94007087010107,0.987465348067963,0.985468350606175,0.983754741650979,0.029746866677566,0.855149762416159
"cg22488278",0.976267563649419,0.702450019228242,0.957419466099905,0.952594156702714,0.981976196207054,0.626143778669733,0.961121487264838,0.985215394511296,0.975214150851121,0.979261400951529,0.0374323500762246,0.982409826661972
"cg05148385",0.975838752570438,0.973049328372153,0.974050048206758,0.970646707499262,0.975536872618088,0.729857673203098,0.97556969029266,0.976321230509605,0.98261841383702,0.982350920562678,0.0768197108095873,0.909181726109102
"cg05355684",0.977302911497105,0.979296511726909,0.98629071397381,0.960879162999095,0.982342566576815,0.934570953998257,0.981071353877319,0.978939146076322,0.983040966707542,0.977167354113806,0.0977002338122822,0.95402020625241
"cg23549571",0.968318414152558,0.921244875268979,0.965781211168382,0.951738895573275,0.971044396702914,0.807380185994722,0.972020686878697,0.965620240788758,0.978348722216039,0.97566982436882,0.0766676386793024,0.960202294053496
"cg02384859",0.984954878885226,0.928041928791543,0.982488676960651,0.878233520132824,0.977619665501358,0.314390833495955,0.915404621747775,0.979077129350611,0.982262384609367,0.98059313626433,0.0413977891653995,0.976533869389405
"cg13828440",0.977058310447155,0.537698875588928,0.97169967188253,0.905012761397121,0.976995859319459,0.901932200527946,0.974016603129415,0.977337678147222,0.979015644811305,0.978590060955079,0.034242519869025,0.743274775708624
"cg27582527",0.971770620420772,0.868928716715898,0.969361096010598,0.814075882925481,0.973562845457448,0.0839915732111394,0.958284792416294,0.972255348141371,0.979979802285749,0.978527610887475,0.0124509602717439,0.926132382757496
"cg13620110",0.969372359167544,0.965449156851421,0.977477225395662,0.923718103046427,0.878923974941628,0.902527137281484,0.951868263244024,0.979234684965852,0.981837336017783,0.982922645603944,0.0938066628926647,0.972997928618273
"cg27216807",0.968647125406937,0.833687628298109,0.972353510526945,0.93940174036956,0.975811547181876,0.744660121732742,0.967423426209893,0.972617513543764,0.975828126660406,0.974828747314548,0.0715458385405267,0.874688806006937
"cg26573274",0.986079125147492,0.986152659831148,0.986011965905165,0.981499786627437,0.984376465216611,0.518799094372076,0.956195270067734,0.988434888372397,0.989621204810471,0.988385662893336,0.0886284023452245,0.977330888068294
"cg20987610",0.983910321058879,0.794349285690237,0.979611060006884,0.946627583460667,0.983355273002084,0.439289435125306,0.978875644151907,0.982830826177858,0.919681525930686,0.986096193978629,0.0524741658259794,0.962532682646724
"cg21180201",0.869625772159233,0.751341469746325,0.969664230539144,0.908359237050882,0.979181522188756,0.882409968627994,0.98174712810284,0.932989399174803,0.961948056016848,0.953098671047413,0.0632468731273387,0.966509799041365
"cg19650253",0.961344703039773,0.877092084389368,0.973235537914231,0.879662025131159,0.975774597627207,0.392313693136976,0.974245697922059,0.977475036614189,0.975233115392745,0.978211001976102,0.0491962317493466,0.831050410699395
"cg02240030",0.983379520628309,0.910985424274999,0.984420717752651,0.94569124877632,0.983820490453747,0.795178136267129,0.967921360981875,0.984350662570681,0.983978388360098,0.985405963515755,0.0928367726790701,0.778753413060225
"cg13209388",0.871611143669955,0.974145694390927,0.983661023612823,0.980321575313489,0.980567792009136,0.953418021729157,0.980985353098424,0.0860601718641816,0.986254464347975,0.968985487281942,0.0442444078865096,0.972864151010035
"cg25386954",0.970487570850761,0.957450596447798,0.980926403302416,0.971523735777212,0.97900881811101,0.94738549457342,0.980564042798199,0.970189119347944,0.971901820452377,0.967779770202113,0.119537444573433,0.975361085074733
"cg27040968",0.974910886532912,0.910471821599311,0.960075629751016,0.947835003197245,0.975088139841859,0.961738186972205,0.970149669372359,0.984749633292776,0.965547632876459,0.970777353009148,0.110899332541742,0.959362553511822
"cg05653887",0.950240393508958,0.92810052855258,0.98299936873985,0.857359229634275,0.973330854980466,0.22107681698855,0.9166798077192,0.954727296317539,0.972332653234226,0.967436148411327,0.0371880420034874,0.882255395368763
"cg10830795",0.9785170772503,0.965785491802502,0.975961349837779,0.958681971117743,0.955572992956352,0.938194901287852,0.958465539591179,0.980250951693202,0.981886702877769,0.982230260987728,0.119105697192412,0.954631043963068
"cg17350544",0.891744229462907,0.814919008549087,0.975898704935564,0.950291874881513,0.963694125272736,0.656232254827393,0.921400156098821,0.967407092681416,0.975117805706283,0.970065166485283,0.0612454124381312,0.913294581496883
"cg10214132",0.983839740523811,0.980474943528999,0.982745916111804,0.893376536678743,0.976620105445522,0.397651233837918,0.969092893057874,0.957923441522886,0.986208145038119,0.984842884284554,0.079158197863678,0.959925547506
"cg22442430",0.471139776992418,0.0227479028308371,0.0756822651323791,0.0250074403147793,0.0157161578872938,0.100693556375175,0.0150427533483469,0.297746647472926,0.0586061642281723,0.198964895670389,0.928297793874315,0.0292080145764472
"cg25887844",0.102735783602471,0.153022851982977,0.424860342677419,0.0879387423668227,0.179259450507772,0.199591182674673,0.290265158492615,0.0175819244280174,0.0930692977156023,0.0330079454162972,0.851105896969103,0.0630076734255713
"cg26971042",0.0653820455890531,0.0487983235121556,0.0121626262880482,0.130155518189152,0.0126301393970014,0.462382373408877,0.0225617043294082,0.121442817516368,0.0726839679746257,0.0828461152892792,0.807066661754714,0.381748928477882
"cg18881723",0.143874442102742,0.0615619283883387,0.0282587475183078,0.0363663046125986,0.032939916059982,0.15315070244007,0.083932519681701,0.11087755336096,0.0284285260633068,0.0463611853125621,0.761030429132782,0.0251361520657749
"cg09284949",0.00661353111064458,0.0318440908261046,0.0172401142526023,0.298348308224882,0.363321407479085,0.342103720021457,0.40061490321444,0.00575089124107765,0.00720241457715793,0.0246920736018379,0.813430973956804,0.268257463004067
"cg07675477",0.156886278695482,0.262809007859773,0.182459016749514,0.0777734723653271,0.167949723787286,0.163195642557272,0.204418542980931,0.154953853900282,0.172301771697859,0.186930304902732,0.82192957768129,0.167357141003585
"cg10096215",0.155690450790171,0.0163947422173262,0.0459799686839669,0.130974313993141,0.0178196895298976,0.58704853765151,0.0694513125938533,0.0142008566724961,0.0489949071813475,0.0134800551086041,0.71453517035335,0.105349258186526
"cg01447281",0.0361480880379159,0.266433553863319,0.0476689136156105,0.0477493484190535,0.0325041659720607,0.439052248907506,0.0599828349071566,0.031730935770513,0.0244647473473446,0.0224487309990531,0.704609758185522,0.133681511401009
"cg26348226",0.102564631598159,0.0209102920974483,0.0159285353794124,0.264933517010683,0.268421038256384,0.531732427446841,0.365165950163662,0.0750910165677411,0.0361238807008341,0.0531970292155605,0.722779203897776,0.261416021252085
"cg21570709",0.0370746178904643,0.192487715370636,0.576167570158365,0.158624280206636,0.124307677726984,0.30265085868075,0.231370849774448,0.0342227497686703,0.0582452245876168,0.110496279205101,0.714261341861839,0.289279351147576
"cg22897715",0.0153821478401859,0.105767446555713,0.0622952133065052,0.124466147380681,0.23417929090119,0.0598413962879511,0.163367258708637,0.0105421629011088,0.0149807460592316,0.0159296592432398,0.610248969947749,0.0349421015775716
"cg07809589",0.0724126375660597,0.0803745943424739,0.0546526935020038,0.0568064351726784,0.0559661385261482,0.0617330008648838,0.0543480615321206,0.0524177623432055,0.0393181216418146,0.0350970257306754,0.58485904025076,0.0700763900799338
"cg13279811",0.0566510036306868,0.187693159739922,0.104445899906615,0.25888506360956,0.139624388872743,0.382373704881765,0.150209921372285,0.0546098111173866,0.0468632062656336,0.0561787769713974,0.666860993136699,0.263437739833919
"cg27122888",0.0332733765537492,0.157722618638332,0.045801434523434,0.130948619483144,0.0982016229417992,0.319184717884828,0.19240180033576,0.0230504402046899,0.0398845820329135,0.0241855859844089,0.624485030766821,0.14047836397837
"cg00629585",0.0560642304398809,0.0562135019219038,0.0515181187725096,0.211542215852085,0.113915084217837,0.274440696816335,0.109127601456854,0.044588891174919,0.0296701895480145,0.0323561581965398,0.61314452956257,0.159104846281857
"cg07978738",0.165995061764706,0.13298587540344,0.0597638561023872,0.0540867166245678,0.0350224414955073,0.29085372936719,0.0530484212573389,0.137958848527755,0.104811675432533,0.109649134434712,0.632824481010596,0.165600698460901
"cg23398076",0.0082987366874875,0.0434185291804752,0.00906856089337853,0.041764145994455,0.0215202765017818,0.141856323182572,0.0254427493797055,0.00745775755584692,0.00897245711591472,0.00920336113970412,0.542269195221518,0.0435931134308595
"cg11927233",0.261324229129971,0.03468507427551,0.47916390036157,0.137343665186311,0.374496860063281,0.239506841933855,0.299956700946724,0.22132669272664,0.311868253844678,0.238742716524081,0.75344485593197,0.0378142282703461
"cg18886071",0.0465575709273985,0.0433834330748374,0.0217281536397617,0.0254088751302513,0.0253311141928093,0.112919261273879,0.048312822188868,0.0336781484123472,0.109475390763028,0.0179158582237945,0.551264830861828,0.0300655516789377
"cg14426428",0.0336221533475264,0.0341110656377314,0.0335273297859423,0.03228440396932,0.0377921275612141,0.031760508828477,0.0475893340274821,0.0262486759518213,0.0258648519287493,0.0246891811297948,0.536129111804198,0.0359354313653247
"cg16893868",0.0248531096389532,0.209607750499945,0.0302937790365374,0.229088934642035,0.137511682008859,0.203228553313039,0.135782539608451,0.0191644117589492,0.0197063853120721,0.0177366311501094,0.610231359613134,0.236736554143208
"cg04050463",0.271667754726637,0.257028752518409,0.15931412631162,0.254239409450826,0.251012712744343,0.512806455301454,0.202692884004435,0.180388202349262,0.111886224972014,0.106467141569187,0.720632362659119,0.269456635441644
"cg14011327",0.243255310241374,0.0216085402514045,0.0341999347655303,0.0957650423419745,0.0409361827633762,0.131312900773673,0.0466923776070229,0.0981361067079165,0.0395993876048476,0.0339920401703592,0.560440836059953,0.0407184303966005
"cg11930955",0.20809269866674,0.0601735478831135,0.219894436078038,0.0975842021342664,0.0869199937539888,0.279122920563859,0.184909494117823,0.178015432485959,0.258412085272947,0.323954203926976,0.664253545701888,0.12698265914553
"cg18786123",0.0175184603771304,0.0312162381346541,0.0245148571579634,0.0808247879566047,0.0236912003521684,0.214064551325001,0.0263769948773528,0.0133636572833744,0.011320113798379,0.0125231048115991,0.512746259752655,0.0630595418620431
"cg06317348",0.0966458870953971,0.349418006415303,0.131925394487516,0.0545738777428535,0.0884362849262842,0.149354079013595,0.100519811954704,0.0627439888027198,0.0899824924227634,0.0760760078471789,0.59546705373891,0.141809579143619
"cg07616394",0.0309221833257893,0.0251941140093559,0.0336487653365753,0.0647636055251452,0.125414202583358,0.124385209983186,0.131237290113165,0.0258798700403921,0.0316158531923293,0.0429127416692368,0.526792720062235,0.0641106464378361
"cg25020550",0.244402308720382,0.465804197744458,0.183227084129798,0.295077469861518,0.165718235179454,0.486811741904745,0.165564557355575,0.196763058754813,0.239327511670712,0.289756031149042,0.729985315224504,0.367591277278176
"cg15975802",0.352011008483816,0.0854313053697224,0.300679516459059,0.129827331531554,0.0845600015839699,0.421509505297135,0.168006141842169,0.141089743771486,0.117816841385234,0.0549515568091591,0.622189422925396,0.113177536134812
"cg15258980",0.0176295012227626,0.175856571778908,0.0861847917210533,0.125993905574316,0.143721604603651,0.239317320240421,0.219076089399427,0.017041603873961,0.0276354013818103,0.0288097888739401,0.548011107598996,0.105896856709738
"cg11115622",0.0656618252133613,0.269312831156408,0.107795190576547,0.155357042511876,0.057412630493102,0.381397542936427,0.0995796173161158,0.0480485728421949,0.0921008331765868,0.0405076888906922,0.57010755594951,0.201743823054904
"cg16013543",0.170184525437161,0.0420095816852833,0.0469427786395786,0.10766823248461,0.0599657342447869,0.318716034801421,0.079174178776967,0.150537462543322,0.0669559965955749,0.0573631922635562,0.539277709162753,0.0547651974470429
"cg10879992",0.0764759486906704,0.243927250632163,0.104437290083828,0.318922418858437,0.201429923439986,0.529737154616536,0.218612242157624,0.0589265789480482,0.107570296757067,0.196423179536356,0.638828171300609,0.261461364751773
"cg13789303",0.0270753992001891,0.0281968292004625,0.0280922566464863,0.0428441568355941,0.0237605963559058,0.0952233983028409,0.0293189801266722,0.0254951369546064,0.0182428738285766,0.0183925417980807,0.466306630890991,0.0404146115481373
"cg22014398",0.108245573787123,0.069865013348925,0.146571560478485,0.200594733045378,0.106848242082704,0.37964005781425,0.107952253983412,0.0274570886876552,0.0649845079918763,0.0655174006290723,0.534813187885429,0.116773791224595
"cg03989617",0.124649797241745,0.151605429275919,0.109013009666087,0.214735799499952,0.192691087767733,0.46539182474968,0.273650382057784,0.108055230370521,0.0679625822964341,0.0695148871770643,0.584508782656317,0.208450731391581
"cg15770702",0.0405789613236508,0.042343411646385,0.0552082946048288,0.0618561663743122,0.0475360693084561,0.123684620732943,0.0445327950675774,0.0379963235518923,0.0330052183321714,0.0246955600096805,0.45689723025587,0.0461546962750848
"cg01710351",0.0771306060026009,0.0504636103381518,0.033645025689658,0.0389683687883965,0.0347119917672791,0.111209933697178,0.0501079917215386,0.0514152830046047,0.0303884976807073,0.0378424252889455,0.45337812029545,0.0251059770769846
"cg16277214",0.0554537005738525,0.0337242758822648,0.0462568748539261,0.0317268484008105,0.0548158842094274,0.247123595971034,0.15237815572771,0.0164017932727575,0.0167725035531208,0.0265980782297126,0.466056788512483,0.0296634948375625
"cg26730763",0.0839163796126488,0.0433158880337713,0.376926551223729,0.0470645845195851,0.161249085164801,0.0352112510718898,0.0672211594358925,0.0152731471334462,0.108485941167575,0.0336484263393409,0.483552999084142,0.0296034895158143
"cg02256631",0.0861559606679244,0.04040931053247,0.0477149352130147,0.0794400876902918,0.0262029295845123,0.0353946663096933,0.0225822309694407,0.0860531220495843,0.0557077002282475,0.0442469599055978,0.451856161438087,0.187686093875007
"cg09501687",0.172263592574453,0.0663895823096359,0.190148155667829,0.0640087778233033,0.068035767397326,0.217150757778467,0.077911662284185,0.0530699698824474,0.0321554502018708,0.0346425427409083,0.475928388630175,0.0422411024572099
"cg13782615",0.0204819308558209,0.0136361256085919,0.0125391346548042,0.210877209225714,0.0754078560031032,0.298240988131047,0.0425716476281606,0.0114618675167352,0.0116829504931139,0.0131768476301394,0.44563463026972,0.059898481440217
"cg14704980",0.233202973726836,0.129642785041319,0.188277787565486,0.291681693492904,0.418176905355641,0.293710598335663,0.411771636652645,0.352499355651728,0.141934938544957,0.164487499200585,0.629901042027447,0.28424655915155
"cg12716837",0.355285325908499,0.470216478061705,0.464671128649003,0.435434705419263,0.558154241454349,0.528663754202454,0.543366390849517,0.376654467971346,0.425319065436115,0.371106586936432,0.82198823068918,0.462279899445739
"cg23917399",0.108123484089732,0.0223930837525555,0.0342533599767553,0.109441572960286,0.226118552989568,0.110645746628231,0.326023526931462,0.0823574834484118,0.0363126682463148,0.0711477314960222,0.481702664663757,0.0818583276210842
"cg26687579",0.282773344552278,0.119239045370375,0.271786529780847,0.328387794932047,0.406935054437917,0.399808747596167,0.382018320984024,0.345427366622632,0.337987048232024,0.340719013378281,0.679456281644201,0.321183371141757
"cg27043010",0.0190626398972157,0.0533385301211511,0.010716920610798,0.0122376163424167,0.0295911655694092,0.0233623159136189,0.017123794422671,0.00854452202823179,0.0098709586920986,0.0125842244073564,0.383899946109199,0.0248767204395644
"cg16720947",0.199731429788724,0.102249267838657,0.304704589262736,0.156904028720869,0.104335398856336,0.155272193382218,0.124531551625299,0.101218716357031,0.162304378874089,0.102416452418503,0.515296790134714,0.342885419112279
"cg18758585",0.0375904375670159,0.130878337999288,0.0783321346314029,0.0354611865880662,0.0493100618951185,0.067939468632101,0.066793748607553,0.015540343023715,0.0355330501188237,0.0242649674010339,0.40779640585256,0.0435677410883337
"cg19721060",0.962967025482755,0.955409079143286,0.964979496765217,0.582585228103341,0.975903704006822,0.966090239463122,0.978066839876514,0.975085447881532,0.983881836339923,0.984173821047701,0.981164194136166,0.0609891486227651
"cg05878535",0.907674839205924,0.956538551173822,0.968616784110588,0.803983816964422,0.971057193458434,0.943480713746278,0.969583839199136,0.957899153237377,0.977849613843412,0.976852255843913,0.976495693178572,0.0670709107143654
"cg20577630",0.982969094080095,0.870890138824104,0.984084291204304,0.53069352117214,0.986115846337492,0.735734544243965,0.984031467733047,0.985316535445857,0.987651648974541,0.988065009979391,0.986056876999848,0.0569905327717901
"cg26091609",0.97881650949044,0.947807148102747,0.978669490328792,0.303913362988689,0.834976177320593,0.769166048929408,0.95769121187608,0.980799295463139,0.984233410740696,0.977471961877054,0.982199653114384,0.0454620559539041
"cg07402639",0.975803692637785,0.961574075104384,0.973786866733523,0.639045014961573,0.940806776799559,0.916923895848123,0.97658372022554,0.977714495789995,0.981074334725284,0.980869196591774,0.976941191679636,0.097930579475233
"cg06840801",0.978195493216143,0.907827327412867,0.980211554923653,0.602573507070417,0.977517826389801,0.752346346466524,0.978156059415479,0.979893153104549,0.984360606333003,0.979181319533792,0.972746249157555,0.0832735147645053
"cg21911000",0.978888289607448,0.970452794569613,0.979259827562756,0.358795966742608,0.959650555430681,0.729766002499975,0.964183598793371,0.978019954069393,0.984134070708261,0.979451576487219,0.983113036084898,0.0819807940991052
"cg04329146",0.980631973495306,0.975232456444815,0.980654280962943,0.67120705042756,0.979482728211753,0.937785618973894,0.977869461670432,0.981557234087296,0.984315217805835,0.982755830202603,0.981067539752154,0.132279702673006
"cg13142152",0.855201446081989,0.830481054998594,0.979216309601779,0.319411797272953,0.755687133791189,0.883464780599288,0.941708795684653,0.936604311335442,0.966986138021976,0.954074004279466,0.961698539962522,0.0373208279826576
"cg07317846",0.976293322929507,0.971661767646899,0.977749750129966,0.581343359622376,0.962875573049722,0.386581337668586,0.92811352692441,0.976785735900805,0.98316092049515,0.981999881281625,0.979344405019445,0.079673269120352
"cg05106785",0.965530542120554,0.848020894288213,0.975087594688653,0.666721676858835,0.948961835730553,0.749539056118362,0.961024087684816,0.966091746486428,0.939814917046557,0.919553938332584,0.943488521495394,0.0867197558607674
"cg11486865",0.975744459915045,0.894405779102147,0.970596238052474,0.544294725969151,0.977563286965519,0.857423875316255,0.974346767067825,0.971417686603964,0.979388908042134,0.97303930598669,0.980545792332289,0.1124606937274
"cg09276842",0.992802503971262,0.982303900052735,0.993125165883221,0.299539795858406,0.990341670979809,0.895363780588542,0.990747645277466,0.994027038007521,0.994465444829951,0.993723006139883,0.993772019821747,0.120092536364923
"cg12703269",0.965260966114302,0.963427903266369,0.977249511833454,0.275460110980166,0.965507262917359,0.60920651842847,0.960658393854305,0.848348851982787,0.972285603174601,0.967038283102476,0.977884482884538,0.0695634542556801
"cg14624950",0.974528194784396,0.96586545086261,0.97724518487945,0.547700181034648,0.97689223770289,0.930812814400851,0.97568406222958,0.979830789013086,0.98344022312414,0.980830912215921,0.980494740883819,0.132420791947892
"cg16989132",0.948020061123846,0.772460649004685,0.980021911463734,0.37769030106875,0.980404368685248,0.483207739370537,0.953559858702849,0.96305899283021,0.964323349313653,0.953583490751417,0.858518865571472,0.04462840635862
"cg06026375",0.976702791675231,0.964316243677866,0.973885304301451,0.620801324302673,0.973220072271625,0.960800482266573,0.97492924758144,0.976215297854999,0.984965587266951,0.984204321140666,0.983670843194493,0.156067768507332
"cg02133140",0.970793684570454,0.917157932969979,0.917945789239399,0.834676983939557,0.971706101716261,0.951931860830405,0.955589297538289,0.972022895877717,0.982079667091464,0.980274250524102,0.721556122081326,0.141116544936133
"cg10451262",0.984504840986355,0.949855109128885,0.983190790120134,0.448117898432975,0.98203117056931,0.827109621034764,0.979010733794688,0.980517863360016,0.987645062199673,0.985806769362366,0.985112763490081,0.146496887282467
"cg01439631",0.982513995309147,0.851040742494466,0.98526797344627,0.348625019972685,0.963703540943424,0.687759409722658,0.950829336197219,0.98398228466692,0.981035288659138,0.971347122918715,0.975436750659321,0.122882620224799
"cg08562111",0.97223890706961,0.935346761266666,0.966367770182118,0.907046635532636,0.97116557943155,0.867969172757009,0.968164835136091,0.974893456576392,0.979831997892231,0.978092556912269,0.976364930874243,0.193428440961886
"cg15699321",0.982491180034046,0.972468270223293,0.981152024124597,0.499583583695196,0.945636285473083,0.642729425098745,0.94387164543038,0.983773006989412,0.986897964213137,0.986483244251892,0.980348840436338,0.154532678947392
"cg00360798",0.977709338580876,0.839735495080519,0.973153748254097,0.384681932492982,0.949008480873816,0.805212418579909,0.96978180271517,0.978648073950485,0.983914001556005,0.983317974746712,0.981021965907254,0.143775467610933
"cg07663572",0.963934073515384,0.704005729901586,0.968660154368663,0.750352239764372,0.961622165117313,0.942672526266666,0.967599909238349,0.91545400667692,0.973847585081849,0.965579809999547,0.817386624533505,0.14938936270905
"cg11025609",0.950971665738861,0.828118428082486,0.947832123046508,0.686141704409093,0.960842552053725,0.499468431242032,0.948301510846355,0.95578762591913,0.9647530046771,0.963584012999363,0.723802088685912,0.117292727923802
"cg15033776",0.978452614096293,0.974028816723627,0.978100503244868,0.904286719122146,0.978732046592072,0.978994326215367,0.980778104447989,0.978345304315586,0.985531128005369,0.9847368589896,0.984017005895666,0.229859366630009
"cg04359828",0.970055885148879,0.858906639068469,0.966393552380942,0.678271777703301,0.974355165886959,0.81411991601673,0.958332434971051,0.980745650254982,0.972942096531742,0.977356631492365,0.721674926879013,0.164623166265543
"cg24095120",0.974486783161114,0.988075742620546,0.988232985127177,0.783054894020512,0.91094610983707,0.936775615403392,0.984006152905744,0.986866582482482,0.988494191674697,0.984737934433536,0.937133742938224,0.224926574125103
"cg14614416",0.978050244004071,0.752648229942758,0.97643321208108,0.765204510111682,0.976409714962789,0.550273404156176,0.972470507353728,0.98084057239598,0.981842807294171,0.981557184651187,0.978686439254029,0.1742021005142
"cg21387735",0.992343004223471,0.991906869388578,0.991829775100951,0.423609636439802,0.91727893348709,0.746393493598565,0.851787797643727,0.993016026180279,0.993842423976358,0.993029275333202,0.933640178944306,0.176310480100443
"cg01865118",0.973529355216435,0.826245789734678,0.973129897096097,0.894279399582494,0.975598106991918,0.925539643212558,0.975620738950583,0.973386559610287,0.983542967977347,0.981655812656111,0.971782818527126,0.224230485674882
"cg05501327",0.986796794588292,0.986437978893017,0.987121275384385,0.917059371509062,0.986195305667963,0.985992600499014,0.986319809314802,0.988539104230287,0.988444545845285,0.986750608740925,0.987664591972343,0.265053990432868
"cg17808910",0.898153089692467,0.930224644219707,0.961591884833378,0.646089037468398,0.902387577495164,0.517678954079534,0.939829605062044,0.720896656397871,0.977943206462623,0.968691310809842,0.584393846233328,0.125811789180538
"cg02254879",0.976394010678396,0.966926690545454,0.983759729455425,0.866139581822019,0.984215101279335,0.981767696613433,0.984862795215213,0.979917195421196,0.98597925634496,0.986770224909405,0.988115152205493,0.2572331599979
"cg19318403",0.969779434343659,0.90273466787269,0.972414838360646,0.552192907890717,0.976777303047129,0.875302078939647,0.976605720649769,0.973283597042128,0.984983907186522,0.983307703892096,0.98244340059112,0.215901073965377
"cg23064481",0.959017776393965,0.763184016978381,0.965234315989164,0.50946270908628,0.946443733800366,0.739057285790034,0.920013309206201,0.958510867477215,0.939636620876012,0.951214510344638,0.924478994746934,0.164001302573724
